date,source_file,source_line,ioc_type,ioc_value,normalized_type,normalized_value,host,category,actor,actor_attribute,malware,malware_type,reference,description,confidence
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,51,file_hash_sha256,4457ed2e5ef770f70596735a6bac03f78e426a548335742ac761fba60f987a26,sha256,4457ed2e5ef770f70596735a6bac03f78e426a548335742ac761fba60f987a26,,malware,unknown,unknown,Beagle,backdoor,https://raw.githubusercontent.com/sophoslabs/IoCs/master/Beagle_IOCs.csv,AI generated. SHA256 of Beagle campaign malware sample.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,44,file_hash_sha256,7f50afef2d6e52a160cceb5f2c9945ce89b8e923836e0e550245a46509a98851,sha256,7f50afef2d6e52a160cceb5f2c9945ce89b8e923836e0e550245a46509a98851,,malware,unknown,unknown,Beagle,backdoor,https://raw.githubusercontent.com/sophoslabs/IoCs/master/Beagle_IOCs.csv,AI generated. SHA256 of Beagle campaign malware sample.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,42,file_hash_sha256,86a6ffa23e924d1afbfb31b55fe780916cf3c9a4f8c3165542fdd726783fc796,sha256,86a6ffa23e924d1afbfb31b55fe780916cf3c9a4f8c3165542fdd726783fc796,,malware,unknown,unknown,Beagle,backdoor,https://raw.githubusercontent.com/sophoslabs/IoCs/master/Beagle_IOCs.csv,AI generated. SHA256 of Beagle campaign malware component.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,53,file_hash_sha256,8ac88aeecd19d842729f000c6ab732261cb11dd15cdcbb2dd137dc768b2f12bc,sha256,8ac88aeecd19d842729f000c6ab732261cb11dd15cdcbb2dd137dc768b2f12bc,,related-file,unknown,unknown,Beagle,backdoor,https://raw.githubusercontent.com/sophoslabs/IoCs/master/Beagle_IOCs.csv,AI generated. SHA256 of NOVUpdate.exe.dat encrypted Beagle payload.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,45,file_hash_sha256,99cb90a3cd46650b8b766c658b7af1b8bbe54a2ac7dcf61429686fd1c548395b,sha256,99cb90a3cd46650b8b766c658b7af1b8bbe54a2ac7dcf61429686fd1c548395b,,malware,unknown,unknown,Beagle,backdoor,https://raw.githubusercontent.com/sophoslabs/IoCs/master/Beagle_IOCs.csv,AI generated. SHA256 of Beagle campaign malware sample.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,50,file_hash_sha256,a3c5c7253c0b3ed92e86dc5661d8530a0e8acdf8768e80362e5fe897ccb6cd84,sha256,a3c5c7253c0b3ed92e86dc5661d8530a0e8acdf8768e80362e5fe897ccb6cd84,,malware,unknown,unknown,Beagle,backdoor,https://raw.githubusercontent.com/sophoslabs/IoCs/master/Beagle_IOCs.csv,AI generated. SHA256 of Beagle campaign malware sample.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,52,file_hash_sha256,be153ac4db95db7520049a4c1e5182be07d27d2c11088a2d768e931b9a981c7f,sha256,be153ac4db95db7520049a4c1e5182be07d27d2c11088a2d768e931b9a981c7f,,malware,unknown,unknown,Beagle,backdoor,https://raw.githubusercontent.com/sophoslabs/IoCs/master/Beagle_IOCs.csv,AI generated. SHA256 of NOVUpdate.exe Beagle loader.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,43,file_hash_sha256,d5590802bf0926ac30d8e31c0911439c35aead82bf17771cfd1f9a785a7bf143,sha256,d5590802bf0926ac30d8e31c0911439c35aead82bf17771cfd1f9a785a7bf143,,abusefile,unknown,unknown,Beagle,backdoor,https://raw.githubusercontent.com/sophoslabs/IoCs/master/Beagle_IOCs.csv,AI generated. SHA256 of avk.dll used for DLL sideloading to deliver Beagle.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,54,domain,afonsoferragista.com,domain,afonsoferragista.com,afonsoferragista.com,phishing-site,REF3076,cybercrime,TCLBanker,trojan,https://www.elastic.co/security-labs/tclbanker-brazilian-banking-trojan,AI generated. Phishing domain used in TCLBanker REF3076 campaign infrastructure.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,52,domain,arquivos-omie.com,domain,arquivos-omie.com,arquivos-omie.com,phishing-site,REF3076,cybercrime,TCLBanker,trojan,https://www.elastic.co/security-labs/tclbanker-brazilian-banking-trojan,AI generated. Phishing domain used in TCLBanker REF3076 campaign infrastructure.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,49,domain,campagna1-api.ef971a42.workers.dev,domain,campagna1-api.ef971a42.workers.dev,campagna1-api.ef971a42.workers.dev,c2,REF3076,cybercrime,TCLBanker,trojan,https://www.elastic.co/security-labs/tclbanker-brazilian-banking-trojan,AI generated. Cloudflare Workers C2 API endpoint for TCLBanker banking trojan.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,3,domain,cosmic-nebula.cc,domain,cosmic-nebula.cc,cosmic-nebula.cc,c2,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. C2 domain for NWHStealer stealer malware.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,55,domain,doccompartilhe.com,domain,doccompartilhe.com,doccompartilhe.com,phishing-site,REF3076,cybercrime,TCLBanker,trojan,https://www.elastic.co/security-labs/tclbanker-brazilian-banking-trojan,AI generated. Phishing domain used in TCLBanker REF3076 campaign infrastructure.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,53,domain,documentos-online.com,domain,documentos-online.com,documentos-online.com,phishing-site,REF3076,cybercrime,TCLBanker,trojan,https://www.elastic.co/security-labs/tclbanker-brazilian-banking-trojan,AI generated. Phishing domain used in TCLBanker REF3076 campaign infrastructure.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,50,domain,documents.ef971a42.workers.dev,domain,documents.ef971a42.workers.dev,documents.ef971a42.workers.dev,c2,REF3076,cybercrime,TCLBanker,trojan,https://www.elastic.co/security-labs/tclbanker-brazilian-banking-trojan,AI generated. Cloudflare Workers file server for TCLBanker payload delivery.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,51,domain,mxtestacionamentos.com,domain,mxtestacionamentos.com,mxtestacionamentos.com,c2,REF3076,cybercrime,TCLBanker,trojan,https://www.elastic.co/security-labs/tclbanker-brazilian-banking-trojan,AI generated. C2 WebSocket domain for TCLBanker banking trojan browser overlay.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,56,domain,recebamais.com,domain,recebamais.com,recebamais.com,phishing-site,REF3076,cybercrime,TCLBanker,trojan,https://www.elastic.co/security-labs/tclbanker-brazilian-banking-trojan,AI generated. Phishing domain used in TCLBanker REF3076 campaign infrastructure.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,4,domain,silent-harvester.cc,domain,silent-harvester.cc,silent-harvester.cc,c2,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. C2 domain for Bun Loader delivering NWHStealer.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,5,domain,silent-orbit.cc,domain,silent-orbit.cc,silent-orbit.cc,c2,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. C2 domain for Bun Loader delivering NWHStealer.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,6,domain,support-onion.club,domain,support-onion.club,support-onion.club,c2,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. C2 domain for Bun Loader delivering NWHStealer.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,22,domain,velvet-parrot.com,domain,velvet-parrot.com,velvet-parrot.com,c2,unknown,cybercrime,unknown,unknown,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. C2 domain delivering cryptominer payload via AES-encrypted channel.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,2,domain,whale-ether.pro,domain,whale-ether.pro,whale-ether.pro,c2,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. C2 domain for NWHStealer stealer malware distributed via Bun JavaScript runtime.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,48,ip,191.96.224.96,ip,191.96.224.96,,c2,REF3076,cybercrime,TCLBanker,trojan,https://www.elastic.co/security-labs/tclbanker-brazilian-banking-trojan,AI generated. IP previously hosting REF3076 C2 and phishing domains for TCLBanker campaign.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,21,ip,91.92.242.30,ip,91.92.242.30,,c2,unknown,cybercrime,AMOS Stealer,stealer,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. C2 server IP hosting macOS malware payloads in OpenClaw AI supply chain attack.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,17,file_hash_sha256,0020999b2e3e4d1b2cfb69e4df9440d3ce05d508573889fdc12b724ce75a0cd8,sha256,0020999b2e3e4d1b2cfb69e4df9440d3ce05d508573889fdc12b724ce75a0cd8,,malware,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. SHA256 hash of malware sample related to NWHStealer or its Bun loader.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,14,file_hash_sha256,021838f30a43026084978bce187c165c6b640d8d474ec009d48078d21ec62025,sha256,021838f30a43026084978bce187c165c6b640d8d474ec009d48078d21ec62025,,malware,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. SHA256 hash of malware sample related to NWHStealer or its Bun loader.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,16,file_hash_sha256,0614c4cc6375ab6bdcdd2dfa913a67d32c3e8be9b95a4a2aa09bb131b98191c8,sha256,0614c4cc6375ab6bdcdd2dfa913a67d32c3e8be9b95a4a2aa09bb131b98191c8,,malware,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. SHA256 hash of malware sample related to NWHStealer or its Bun loader.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,18,file_hash_sha256,0fa42df08cc467ec52b2d388b5575114a8ec067d13f6b1a653ec33fe879f88ca,sha256,0fa42df08cc467ec52b2d388b5575114a8ec067d13f6b1a653ec33fe879f88ca,,malware,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. SHA256 hash of malware sample related to NWHStealer or its Bun loader.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,37,file_hash_sha256,122bea967f4c194fd5820123d13b7b71422c31f92b9fc0b0fa05aac3ff03dfaa,sha256,122bea967f4c194fd5820123d13b7b71422c31f92b9fc0b0fa05aac3ff03dfaa,,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. SHA256 hash of Windows OpenClaw malware sample.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,19,file_hash_sha256,15f79980650393d182f81cd6e389210568aa1f5f875e515efe6cb9485d64b7fb,sha256,15f79980650393d182f81cd6e389210568aa1f5f875e515efe6cb9485d64b7fb,,malware,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. SHA256 hash of malware sample related to NWHStealer or its Bun loader.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,20,file_hash_sha256,20454ba58d509300fd694ae6159db4efa1b7ff965f98c29e7d087e20f96578c1,sha256,20454ba58d509300fd694ae6159db4efa1b7ff965f98c29e7d087e20f96578c1,,malware,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. SHA256 hash of malware sample related to NWHStealer or its Bun loader.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,13,file_hash_sha256,308da9f49ffa1d1744e428b567792ab22712159974e9da8d8e0414ecd81de93e,sha256,308da9f49ffa1d1744e428b567792ab22712159974e9da8d8e0414ecd81de93e,,malware,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. SHA256 hash of malware sample related to NWHStealer or its Bun loader.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,11,file_hash_sha256,33d07aa24b217f27df6a483295c817da198e12511a6989bcc6b917feaf8e491d,sha256,33d07aa24b217f27df6a483295c817da198e12511a6989bcc6b917feaf8e491d,,malware,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. SHA256 hash of malware sample related to NWHStealer or its Bun loader.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,10,file_hash_sha256,3710fb27d2032ef1eb1252ebf5c4dd516d2b2c0a83fb82c664c89e504b990fa9,sha256,3710fb27d2032ef1eb1252ebf5c4dd516d2b2c0a83fb82c664c89e504b990fa9,,malware,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. SHA256 hash of malware sample related to NWHStealer or its Bun loader.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,47,file_hash_sha256,462af0a3a9094d44c30cc65544ec1171a62365cff09e67f5e87e061a3d604bd0,sha256,462af0a3a9094d44c30cc65544ec1171a62365cff09e67f5e87e061a3d604bd0,,malware,unknown,cybercrime,unknown,unknown,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. SHA256 hash of malware sample from Hugging Face AI supply chain campaign.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,12,file_hash_sha256,5427b4cefb329ed0e9585b3ce58a2788baf87e3b0c7221373f9bbd5f32c85b62,sha256,5427b4cefb329ed0e9585b3ce58a2788baf87e3b0c7221373f9bbd5f32c85b62,,malware,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. SHA256 hash of malware sample related to NWHStealer or its Bun loader.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,46,file_hash_sha256,579a82dde4425d95e20a22171be0a37702c833fdca6e5e04f69099a025863136,sha256,579a82dde4425d95e20a22171be0a37702c833fdca6e5e04f69099a025863136,,malware,unknown,cybercrime,unknown,unknown,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. SHA256 hash of malware sample from Hugging Face AI supply chain campaign.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,60,file_hash_sha256,63beb7372098c03baab77e0dfc8e5dca5e0a7420f382708a4df79bed2d900394,sha256,63beb7372098c03baab77e0dfc8e5dca5e0a7420f382708a4df79bed2d900394,,malware,REF3076,cybercrime,TCLBanker,loader,https://www.elastic.co/security-labs/tclbanker-brazilian-banking-trojan,AI generated. SHA256 hash of XXL_21042026-181516.zip archive related to TCLBanker campaign.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,59,file_hash_sha256,668f932433a24bbae89d60b24eee4a24808fc741f62c5a3043bb7c9152342f40,sha256,668f932433a24bbae89d60b24eee4a24808fc741f62c5a3043bb7c9152342f40,,malware,REF3076,cybercrime,TCLBanker,loader,https://www.elastic.co/security-labs/tclbanker-brazilian-banking-trojan,AI generated. SHA256 hash of screen_retriever_plugin.dll TCLBanker loader component.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,57,file_hash_sha256,701d51b7be8b034c860bf97847bd59a87dca8481c4625328813746964995b626,sha256,701d51b7be8b034c860bf97847bd59a87dca8481c4625328813746964995b626,,malware,REF3076,cybercrime,TCLBanker,loader,https://www.elastic.co/security-labs/tclbanker-brazilian-banking-trojan,AI generated. SHA256 hash of screen_retriever_plugin.dll TCLBanker loader component.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,39,file_hash_sha256,89930bd18e0f9c9c98dfb1662cb87aa98348e87164ab62b1f39e86ebf2ce24cb,sha256,89930bd18e0f9c9c98dfb1662cb87aa98348e87164ab62b1f39e86ebf2ce24cb,,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. SHA256 hash of Windows OpenClaw malware sample.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,58,file_hash_sha256,8a174aa70a4396547045aef6c69eb0259bae1706880f4375af71085eeb537059,sha256,8a174aa70a4396547045aef6c69eb0259bae1706880f4375af71085eeb537059,,malware,REF3076,cybercrime,TCLBanker,loader,https://www.elastic.co/security-labs/tclbanker-brazilian-banking-trojan,AI generated. SHA256 hash of screen_retriever_plugin.dll TCLBanker loader component.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,9,file_hash_sha256,96fe4ddfe256dc9d2c6faea7c18e2583cd9d9c0099a4ad2cf082f569ee8379f4,sha256,96fe4ddfe256dc9d2c6faea7c18e2583cd9d9c0099a4ad2cf082f569ee8379f4,,malware,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. SHA256 hash of malware sample related to NWHStealer or its Bun loader.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,36,file_hash_sha256,9db18aa394f554aa455f3039ce734b1653cc999089889c551fe263bd4bdc39fc,sha256,9db18aa394f554aa455f3039ce734b1653cc999089889c551fe263bd4bdc39fc,,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. SHA256 hash of Windows OpenClaw malware sample.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,43,file_hash_sha256,b5da6ffa5f85aa5016fbc02a3122361c85d21192c45df9544099d13e6ff84c36,sha256,b5da6ffa5f85aa5016fbc02a3122361c85d21192c45df9544099d13e6ff84c36,,malware,unknown,cybercrime,unknown,unknown,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. SHA256 hash of malware sample from Hugging Face AI supply chain campaign.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,40,file_hash_sha256,c7b93b6facfc23f49e35e81dc9c30cc69401b8245eeb7c032fc13656cd7e101f,sha256,c7b93b6facfc23f49e35e81dc9c30cc69401b8245eeb7c032fc13656cd7e101f,,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. SHA256 hash of Windows OpenClaw malware sample.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,15,file_hash_sha256,c8e96b55f13435c4b43b7209d2403f1a0e0f9deb05edc50e0f777430be693b07,sha256,c8e96b55f13435c4b43b7209d2403f1a0e0f9deb05edc50e0f777430be693b07,,malware,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. SHA256 hash of malware sample related to NWHStealer or its Bun loader.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,8,file_hash_sha256,d3a896f450561b2546b418b469a8e10949c7320212eb1c72b48e2b1e37c34ba5,sha256,d3a896f450561b2546b418b469a8e10949c7320212eb1c72b48e2b1e37c34ba5,,malware,unknown,unknown,NWHStealer,stealer,https://www.malwarebytes.com/blog/threat-intel/2026/05/attackers-adopt-javascript-runtime-bun-to-spread-nwhstealer,AI generated. SHA256 hash of malware sample related to NWHStealer or its Bun loader.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,45,file_hash_sha256,d42aecf76fb1531cd5b7139e669910b2fd82a90b7e11448128e226775bf5d42e,sha256,d42aecf76fb1531cd5b7139e669910b2fd82a90b7e11448128e226775bf5d42e,,malware,unknown,cybercrime,unknown,unknown,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. SHA256 hash of malware sample from Hugging Face AI supply chain campaign.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,38,file_hash_sha256,d781d5cabaf5f305bbb8afcd9a54d7ba616bfa7aef5c4d16f6bce3d2bf3b4073,sha256,d781d5cabaf5f305bbb8afcd9a54d7ba616bfa7aef5c4d16f6bce3d2bf3b4073,,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. SHA256 hash of Windows OpenClaw malware sample.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,44,file_hash_sha256,e84b1e2c432b2394c403b524b8361ffa9923a022eb05215f1dc811bc167c3c5e,sha256,e84b1e2c432b2394c403b524b8361ffa9923a022eb05215f1dc811bc167c3c5e,,malware,unknown,cybercrime,unknown,unknown,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. SHA256 hash of malware sample from Hugging Face AI supply chain campaign.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,41,file_hash_sha256,f0a54f2b44e557854b0a5001c4e10185884af945814786f78b86539014f78a16,sha256,f0a54f2b44e557854b0a5001c4e10185884af945814786f78b86539014f78a16,,malware,unknown,cybercrime,AMOS Stealer,stealer,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. SHA256 hash of AMOS Stealer macOS payload in OpenClaw supply chain attack.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,42,file_hash_sha256,fd3d52c2bb3764aabfe4da301967bfbc18e1c062d5dad2e9f4c3b6b6cf0ec9f8,sha256,fd3d52c2bb3764aabfe4da301967bfbc18e1c062d5dad2e9f4c3b6b6cf0ec9f8,,malware,unknown,cybercrime,OpenClaw,dropper,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. SHA256 hash of ClawHub-DependencyInstaller.zip macOS dropper.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,24,url,http://91.92.242.30/1v07y9e1m6v7thl6,url,http://91.92.242.30/1v07y9e1m6v7thl6,91.92.242.30,c2,unknown,cybercrime,AMOS Stealer,stealer,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. Secondary payload URL leading to AMOS Stealer on C2 server.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,23,url,http://91.92.242.30/6wioz8285kcbax6v,url,http://91.92.242.30/6wioz8285kcbax6v,91.92.242.30,c2,unknown,cybercrime,AMOS Stealer,stealer,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. Payload URL on C2 server used in macOS OpenClaw attack.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,30,url,https://github.com/Ddoy233/openclawcli/releases/download/latest/openclawcli.zip,url,https://github.com/Ddoy233/openclawcli/releases/download/latest/openclawcli.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. Malicious Windows malware distribution URL for OpenClaw CLI package.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,31,url,https://github.com/denboss99/openclaw-core/releases/download/latest/openclaw-core.zip,url,https://github.com/denboss99/openclaw-core/releases/download/latest/openclaw-core.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. Malicious Windows malware distribution URL for OpenClaw core package.,medium
2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,AI generated. Malicious Windows malware distribution URL for OpenClaw core v1.0.3.,medium
